sample	chrom	chr_length	chr_bases	chr_mean_depth	chr_min_depth	chr_max_depth	sample_mean_depth_nuclear	chr_depth_norm	chr_log2_norm
Cn159	NC_026751.1	1399503	349901924	250.02	0	1428	253.41918956627038	0.9865866923018414	-0.019482267396455217
Cn159	NC_026752.1	1398693	343262610	245.42	0	5939	253.41918956627038	0.9684349493029274	-0.04627295000301799
Cn159	NC_026753.1	1186808	294060994	247.77	0	1376	253.41918956627038	0.9777081223567204	-0.032524256782286556
Cn159	NC_026754.1	1059964	265359538	250.35	0	2169	253.41918956627038	0.987888882560459	-0.017579317849042993
Cn159	NC_026755.1	1561994	385613363	246.87	0	2395	253.41918956627038	0.974156694378672	-0.03777424452957048
Cn159	NC_026756.1	774062	192259946	248.38	0	1605	253.41918956627038	0.9801152013196198	-0.02897676340986212
Cn159	NC_026757.1	756744	191069943	252.49	0	2084	253.41918956627038	0.9963333890860409	-0.005299522974985729
Cn159	NC_026758.1	942867	231791429	245.84	0	737	253.41918956627038	0.97009228235935	-0.04380610122719788
Cn160	NC_026745.1	2291499	432950777	188.94	0	4021	188.75656873549488	1.0009717874494857	0.0014013121556146059
Cn160	NC_026746.1	1621675	412287016	254.24	0	14861	188.75656873549488	1.3469200129202774	0.4296641786475676
Cn160	NC_026747.1	1575141	289791783	183.98	0	4107	188.75656873549488	0.9746945562345525	-0.03697790807072603
Cn160	NC_026748.1	1084805	197737551	182.28	0	2352	188.75656873549488	0.9656882471487892	-0.050370575477711906
Cn160	NC_026749.1	1814975	336602555	185.46	0	7757	188.75656873549488	0.9825353429680407	-0.025418791121571895
Cn160	NC_026750.1	1422463	266277118	187.19	0	1464	188.75656873549488	0.9917005869200233	-0.012023485331455148
Cn160	NC_026751.1	1399503	260389999	186.06	0	3184	188.75656873549488	0.9857140402924277	-0.02075891936717289
Cn160	NC_026752.1	1398693	254078789	181.65	0	8609	188.75656873549488	0.9623506149581829	-0.05536548539810414
Cn160	NC_026753.1	1186808	216966901	182.82	0	4599	188.75656873549488	0.9685490747407375	-0.046102945293309855
Cn160	NC_026754.1	1059964	185298695	174.82	0	2421	188.75656873549488	0.9261664437489101	-0.11065660767304307
Cn160	NC_026755.1	1561994	277878757	177.9	0	3597	188.75656873549488	0.9424837566807637	-0.08546034054642931
Cn160	NC_026756.1	774062	135857405	175.51	0	4023	188.75656873549488	0.9298219456719552	-0.10497361811796084
Cn160	NC_026757.1	756744	130105032	171.93	0	7771	188.75656873549488	0.9108557183031124	-0.13470554906398985
Cn160	NC_026758.1	942867	169614392	179.89	0	3605	188.75656873549488	0.9530264361399807	-0.0694118610679165
Cn161	NC_026745.1	2291499	567044427	247.46	0	1568	249.4675336279715	0.9919527258766854	-0.01165672807402139
Cn161	NC_026746.1	1621675	463421559	285.77	0	9260	249.4675336279715	1.1455198030945621	0.19600239934915123
Cn161	NC_026747.1	1575141	392780992	249.36	0	1921	249.4675336279715	0.9995689474040664	-6.220115119873601e-4
Cn161	NC_026748.1	1084805	264284601	243.62	0	1579	249.4675336279715	0.9765599413160837	-0.034219495337076515
Cn161	NC_026749.1	1814975	449435060	247.63	0	1242	249.4675336279715	0.9926341772765036	-0.01066596612532481
Cn161	NC_026750.1	1422463	351459887	247.08	0	862	249.4675336279715	0.9904294815712091	-0.01387383578394509
Cn161	NC_026751.1	1399503	344620718	246.25	0	1290	249.4675336279715	0.9871023953250374	-0.018728347018892186
Cn161	NC_026752.1	1398693	336939739	240.9	0	5310	249.4675336279715	0.965656718918991	-0.0504176780115224
Cn161	NC_026753.1	1186808	291204427	245.37	0	1503	249.4675336279715	0.9835748821965663	-0.023893201955348404
Cn161	NC_026754.1	1059964	267908724	252.75	0	1818	249.4675336279715	1.0131578900239724	0.018859020540383818
Cn161	NC_026755.1	1561994	379579550	243.01	0	2125	249.4675336279715	0.9741147333520298	-0.03783638881213302
Cn161	NC_026756.1	774062	189109499	244.31	0	1554	249.4675336279715	0.9793258322918168	-0.03013915495307757
Cn161	NC_026757.1	756744	187480795	247.75	0	2062	249.4675336279715	0.9931152017940225	-0.009967014176142545
Cn161	NC_026758.1	942867	227469347	241.25	0	714	249.4675336279715	0.9670597070950875	-0.04832312920718792
Cn162	NC_026745.1	2291499	561534639	245.05	0	1945	245.1949986959532	0.9994086392596736	-8.534055675969969e-4
Cn162	NC_026746.1	1621675	469636347	289.6	0	11140	245.1949986959532	1.1811007628222872	0.24013205010585187
Cn162	NC_026747.1	1575141	379339731	240.83	0	2228	245.1949986959532	0.9821978477572217	-0.025914433658746693
Cn162	NC_026748.1	1084805	260696110	240.32	0	1607	245.1949986959532	0.9801178705851245	-0.028972834350444093
Cn162	NC_026749.1	1814975	438005133	241.33	0	1092	245.1949986959532	0.9842370410631994	-0.02292228259264287
Cn162	NC_026750.1	1422463	345054216	242.58	0	844	245.1949986959532	0.9893350243281437	-0.015468942871864977
Cn162	NC_026751.1	1399503	338251465	241.69	0	1304	245.1949986959532	0.9857052602435034	-0.02077176993938608
Cn162	NC_026752.1	1398693	331235393	236.82	0	6930	245.1949986959532	0.9658435174432805	-0.050138627250456404
Cn162	NC_026753.1	1186808	283792974	239.12	0	1475	245.1949986959532	0.9752238066507779	-0.03619475018662146
Cn162	NC_026754.1	1059964	257357506	242.8	0	1872	245.1949986959532	0.9902322693827739	-0.01416113072167145
Cn162	NC_026755.1	1561994	373046148	238.83	0	1925	245.1949986959532	0.9740410745333109	-0.03794548400062258
Cn162	NC_026756.1	774062	186141347	240.47	0	1451	245.1949986959532	0.9807296285769177	-0.028072631504483896
Cn162	NC_026757.1	756744	183047888	241.89	0	2207	245.1949986959532	0.9865209375658943	-0.019578424372450748
Cn162	NC_026758.1	942867	224887146	238.51	0	698	245.1949986959532	0.9727359908174851	-0.03987979699447743
Cn163	NC_026745.1	2291499	562156188	245.32	0	1204	262.0271193036882	0.9362389688972432	-0.09505127956537032
Cn163	NC_026746.1	1621675	712342874	439.26	0	11262	262.0271193036882	1.6763913642499717	0.745358994711789
Cn163	NC_026747.1	1575141	386282562	245.24	0	1655	262.0271193036882	0.93593365698826	-0.09552182589729397
Cn163	NC_026748.1	1084805	262754831	242.21	0	2434	262.0271193036882	0.9243699684355181	-0.11345770558479253
Cn163	NC_026749.1	1814975	448773838	247.26	0	1103	262.0271193036882	0.94364278269008794	-0.08368726620440585
Cn163	NC_026750.1	1422463	351929626	247.41	0	1080	262.0271193036882	0.9442152425194316	-0.0828123222507959
Cn163	NC_026751.1	1399503	346307887	247.45	0	1670	262.0271193036882	0.9443678984739232	-0.08257909345169619
Cn163	NC_026752.1	1398693	338645351	242.12	0	7334	262.0271193036882	0.9240264925379119	-0.11399387949586355
Cn163	NC_026753.1	1186808	290320907	244.62	0	1789	262.0271193036882	0.9335674896936396	-0.0991737729963578
Cn163	NC_026754.1	1059964	261098861	246.33	0	2133	262.0271193036882	0.9400935317481574	-0.08912379439879255
Cn163	NC_026755.1	1561994	380642008	243.69	0	2455	262.0271193036882	0.9300182387517089	-0.10466908544236354
Cn163	NC_026756.1	774062	190047965	245.52	0	1990	262.0271193036882	0.9370022486697015	-0.0938755847395766
Cn163	NC_026757.1	756744	188908055	249.63	0	2631	262.0271193036882	0.9526876479937177	-0.06992481103007911
Cn163	NC_026758.1	942867	229793929	243.72	0	767	262.0271193036882	0.9301327307175776	-0.10449149018875227
Cn164	NC_026745.1	2291499	509500244	222.34	0	1610	225.38109631297505	0.9865068705285202	-0.019598996251850312
Cn164	NC_026746.1	1621675	428342956	264.14	0	9694	225.38109631297505	1.1719705171422294	0.22893627683549478
Cn164	NC_026747.1	1575141	356412499	226.27	0	2553	225.38109631297505	1.0039440028536848	0.0056788020991627155
Cn164	NC_026748.1	1084805	238923469	220.25	0	1635	225.38109631297505	0.9772336881978346	-0.033224496367930366
Cn164	NC_026749.1	1814975	404432427	222.83	0	1068	225.38109631297505	0.9886809659074848	-0.016423037155212764
Cn164	NC_026750.1	1422463	316972577	222.83	0	890	225.38109631297505	0.9886809659074848	-0.016423037155212764
Cn164	NC_026751.1	1399503	311264677	222.41	0	1376	225.38109631297505	0.9868174555826579	-0.019144859529214634
Cn164	NC_026752.1	1398693	305144739	218.16	0	9003	225.38109631297505	0.9679605058671492	-0.04697991014780533
Cn164	NC_026753.1	1186808	262121001	220.86	0	1295	225.38109631297505	0.9799402150981783	-0.029234359957851216
Cn164	NC_026754.1	1059964	236703944	223.31	0	1798	225.38109631297505	0.990810691993001	-0.013318657871464315
Cn164	NC_026755.1	1561994	341640752	218.72	0	2010	225.38109631297505	0.9704451863002516	-0.043281367457008564
Cn164	NC_026756.1	774062	171598451	221.69	0	1618	225.38109631297505	0.9836228664543835	-0.02382282097727464
Cn164	NC_026757.1	756744	169422059	223.88	0	1789	225.38109631297505	0.9933397417195515	-0.009640862667416095
Cn164	NC_026758.1	942867	205237994	217.67	0	639	225.38109631297505	0.9657864104881846	-0.05022393129317157
Cn165	NC_026745.1	2291499	569272169	248.43	0	1342	251.43589385805333	0.9880450885037508	-0.0173512155505714
Cn165	NC_026746.1	1621675	478007052	294.76	0	10590	251.43589385805333	1.1723067676503063	0.22935014165171985
Cn165	NC_026747.1	1575141	394719986	250.59	0	1921	251.43589385805333	0.9966357474063314	-0.0048617732430765144
Cn165	NC_026748.1	1084805	266374688	245.55	0	1573	251.43589385805333	0.9765908766336434	-0.03417379458644805
Cn165	NC_026749.1	1814975	453161375	249.68	0	1072	251.43589385805333	0.9930165346279294	-0.010110354749909917
Cn165	NC_026750.1	1422463	354581459	249.27	0	767	251.43589385805333	0.9913859002991988	-0.01248135424845318
Cn165	NC_026751.1	1399503	348334236	248.9	0	2697	251.43589385805333	0.989914352246442	-0.014624386800722014
Cn165	NC_026752.1	1398693	340838511	243.68	0	20463	251.43589385805333	0.9691535932318722	-0.04520277018182781
Cn165	NC_026753.1	1186808	290217855	244.54	0	1529	251.43589385805333	0.972573948165307	-0.040120147518130055
Cn165	NC_026754.1	1059964	263409347	248.51	0	1756	251.43589385805333	0.9883632610556982	-0.016886710361743267
Cn165	NC_026755.1	1561994	381056942	243.96	0	2011	251.43589385805333	0.9702671971636881	-0.04354599610323154
Cn165	NC_026756.1	774062	191627913	247.56	0	3370	251.43589385805333	0.9845849620013225	-0.022412390061479295
Cn165	NC_026757.1	756744	188193364	248.69	0	1807	251.43589385805333	0.9890791492975799	-0.01584212018191573
Cn165	NC_026758.1	942867	230129101	244.07	0	755	251.43589385805333	0.9707046844226158	-0.042895640767759514
Cn166	NC_026745.1	2291499	522526725	228.03	0	1636	229.85338178483488	0.9920671961809909	-0.011490252184643576
Cn166	NC_026746.1	1621675	432493569	266.7	0	9542	229.85338178483488	1.160304877522564	0.21450393250693284
Cn166	NC_026747.1	1575141	370381168	235.14	0	4127	229.85338178483488	1.022999958382661	0.03280608639201012
Cn166	NC_026748.1	1084805	242129938	223.2	0	1584	229.85338178483488	0.9710538007612909	-0.042376865214805715
Cn166	NC_026749.1	1814975	415115593	228.72	0	1147	229.85338178483488	0.9950691098123766	-0.00713136730025749
Cn166	NC_026750.1	1422463	322885089	226.99	0	939	229.85338178483488	0.9875425727365835	-0.018085151113259677
Cn166	NC_026751.1	1399503	316729541	226.32	0	2037	229.85338178483488	0.9846276710945133	-0.022349810535102755
Cn166	NC_026752.1	1398693	311872404	222.97	0	14306	229.85338178483488	0.9700531628841624	-0.043864279827159285
Cn166	NC_026753.1	1186808	264552614	222.91	0	1279	229.85338178483488	0.9697921269162159	-0.04425255336701672
Cn166	NC_026754.1	1059964	239711124	226.15	0	1639	229.85338178483488	0.9838880691853313	-0.023433896412581985
Cn166	NC_026755.1	1561994	349634855	223.84	0	1998	229.85338178483488	0.9738381844193879	-0.0382460247666022
Cn166	NC_026756.1	774062	172787375	223.22	0	2460	229.85338178483488	0.9711408127506065	-0.042247597257110685
Cn166	NC_026757.1	756744	171756993	226.97	0	1769	229.85338178483488	0.987455560747268	-0.018212272008653257
Cn166	NC_026758.1	942867	209627609	222.33	0	684	229.85338178483488	0.9672687792260656	-0.048011261466152456
Cn167	NC_026745.1	2291499	568757981	248.2	0	1727	251.60321891793706	0.986473865745545	-0.019647264170388923
Cn167	NC_026746.1	1621675	483982978	298.45	0	11481	251.60321891793706	1.1861930911835532	0.24633887414905775
Cn167	NC_026747.1	1575141	402084986	255.27	0	4522	251.60321891793706	1.0145736652250816	0.020873618762986552
Cn167	NC_026748.1	1084805	265844116	245.06	0	1802	251.60321891793706	0.9739938982256376	-0.03801536059533748
Cn167	NC_026749.1	1814975	453219107	249.71	0	1348	251.60321891793706	0.9924753787885577	-0.010896782395236853
Cn167	NC_026750.1	1422463	352743414	247.98	0	992	251.60321891793706	0.9855994731167617	-0.02092661009241152
Cn167	NC_026751.1	1399503	346636627	247.69	0	1333	251.60321891793706	0.9844468646515473	-0.022614755873255885
Cn167	NC_026752.1	1398693	337044126	240.97	0	4975	251.60321891793706	0.9577381443541658	-0.06229683295636424
Cn167	NC_026753.1	1186808	290335050	244.64	0	1395	251.60321891793706	0.9723246032070512	-0.04049006782730335
Cn167	NC_026754.1	1059964	264353547	249.4	0	1832	251.60321891793706	0.9912432800843631	-0.01268891447107541
Cn167	NC_026755.1	1561994	380994055	243.92	0	2189	251.60321891793706	0.9694629546037603	-0.04474232417835969
Cn167	NC_026756.1	774062	189499079	244.81	0	1486	251.60321891793706	0.9730002702383839	-0.03948788919081916
Cn167	NC_026757.1	756744	189010355	249.77	0	2085	251.60321891793706	0.9927138495054987	-0.010550175112183625
Cn167	NC_026758.1	942867	228579547	242.43	0	729	251.60321891793706	0.9635409317997279	-0.05358214050940717
Cn168	NC_026745.1	2291499	517359004	225.77	0	2129	230.24727877164773	0.9805544769278766	-0.028330310048288645
Cn168	NC_026746.1	1621675	459789634	283.53	0	12752	230.24727877164773	1.2314152050465552	0.30031728762522164
Cn168	NC_026747.1	1575141	355436114	225.65	0	1469	230.24727877164773	0.9800332981298461	-0.029097327056771042
Cn168	NC_026748.1	1084805	244408750	225.3	0	2017	230.24727877164773	0.9785131933022571	-0.03133679203383052
Cn168	NC_026749.1	1814975	410658350	226.26	0	1052	230.24727877164773	0.98268262368650094	-0.0252025492938008
Cn168	NC_026750.1	1422463	322879971	226.99	0	1167	230.24727877164773	0.9858531280411866	-0.02055536433852489
Cn168	NC_026751.1	1399503	316361740	226.05	0	1308	230.24727877164773	0.9817705607899477	-0.026542187950278205
Cn168	NC_026752.1	1398693	307907166	220.14	0	2993	230.24727877164773	0.9561025049869456	-0.06476279518692198
Cn168	NC_026753.1	1186808	267895600	225.73	0	1470	230.24727877164773	0.9803807506618663	-0.028585937077243623
Cn168	NC_026754.1	1059964	239320029	225.78	0	1640	230.24727877164773	0.980597908494379	-0.02826641036758346
Cn168	NC_026755.1	1561994	348219575	222.93	0	2258	230.24727877164773	0.9682199120411548	-0.04659333046794539
Cn168	NC_026756.1	774062	174136564	224.96	0	1549	230.24727877164773	0.9770365200411707	-0.03351560608408547
Cn168	NC_026757.1	756744	174666459	230.81	0	2235	230.24727877164773	1.0024439864451573	0.003521625472738962
Cn168	NC_026758.1	942867	210606825	223.37	0	715	230.24727877164773	0.9701309009672666	-0.04374866981970463
Cn169b	NC_026745.1	2291499	483599048	211.04	0	1984	214.67152852654672	0.9830833247824122	-0.02461439230348677
Cn169b	NC_026746.1	1621675	420126356	259.07	0	11011	214.67152852654672	1.2068204935148765	0.2712111008027932
Cn169b	NC_026747.1	1575141	332283699	210.95	0	1390	214.67152852654672	0.9826640796192657	-0.025229774448318285
Cn169b	NC_026748.1	1084805	228384560	210.53	0	1877	214.67152852654672	0.9807076021912493	-0.028105033619499724
Cn169b	NC_026749.1	1814975	384436697	211.81	0	937	214.67152852654672	0.9866702000671093	-0.019360158370138842
Cn169b	NC_026750.1	1422463	300266460	211.09	0	1085	214.67152852654672	0.983316238761938	-0.024272626722354047
Cn169b	NC_026751.1	1399503	294571761	210.48	0	1244	214.67152852654672	0.9804746882117235	-0.028447708389142293
Cn169b	NC_026752.1	1398693	287343302	205.44	0	2739	214.67152852654672	0.9569969590755248	-0.06341375443272838
Cn169b	NC_026753.1	1186808	249768437	210.45	0	1395	214.67152852654672	0.980334939824008	-0.028653352326613844
Cn169b	NC_026754.1	1059964	223387700	210.75	0	1521	214.67152852654672	0.9817324237011626	-0.026598230838224577
Cn169b	NC_026755.1	1561994	327241478	209.5	0	2040	214.67152852654672	0.9759095742130182	-0.035180618080955246
Cn169b	NC_026756.1	774062	163405531	211.1	0	1489	214.67152852654672	0.9833628215578432	-0.024204283320513175
Cn169b	NC_026757.1	756744	163282449	215.77	0	2080	214.67152852654672	1.005116987245551	0.007363428863416626
Cn169b	NC_026758.1	942867	197303799	209.26	0	624	214.67152852654672	0.9747915871112944	-0.03683429487780118
Cn169	NC_026745.1	2291499	477575507	208.41	0	2095	211.39568925054124	0.9858763002163082	-0.020521454633007512
Cn169	NC_026746.1	1621675	412571255	254.41	0	10669	211.39568925054124	1.203477709985274	0.26720942142063053
Cn169	NC_026747.1	1575141	327493110	207.91	0	1451	211.39568925054124	0.9835110675014281	-0.02398680756953939
Cn169	NC_026748.1	1084805	225016817	207.43	0	1926	211.39568925054124	0.9812404440951433	-0.027321395752348952
Cn169	NC_026749.1	1814975	379346600	209.01	0	1077	211.39568925054124	0.9887145794741643	-0.016373988672148187
Cn169	NC_026750.1	1422463	295681006	207.87	0	1121	211.39568925054124	0.9833218488842378	-0.02426439572584116
Cn169	NC_026751.1	1399503	290243178	207.39	0	1140	211.39568925054124	0.9810512254779529	-0.027599626318929326
Cn169	NC_026752.1	1398693	283871550	202.95	0	1784	211.39568925054124	0.9600479589698179	-0.05882161776220983
Cn169	NC_026753.1	1186808	245038209	206.47	0	1372	211.39568925054124	0.9766991972825736	-0.03401378387909384
Cn169	NC_026754.1	1059964	220039436	207.59	0	1601	211.39568925054124	0.9819973185639049	-0.026209009756598112
Cn169	NC_026755.1	1561994	322259446	206.31	0	2108	211.39568925054124	0.975942322813812	-0.03513220637099127
Cn169	NC_026756.1	774062	159682240	206.29	0	1400	211.39568925054124	0.9758477135052167	-0.03527207016566119
Cn169	NC_026757.1	756744	160756592	212.43	0	2128	211.39568925054124	1.004892771243944	0.007041564441035681
Cn169	NC_026758.1	942867	193941819	205.69	0	609	211.39568925054124	0.9730094342473606	-0.03947430151931365
Cn170	NC_026745.1	2291499	561717740	245.13	0	1999	248.93687852323566	0.9847074545731466	-0.022232915012820327
Cn170	NC_026746.1	1621675	481052057	296.64	0	12008	248.93687852323566	1.1916273786341052	0.25293317620418015
Cn170	NC_026747.1	1575141	385153677	244.52	0	1752	248.93687852323566	0.9822570341950223	-0.02582750065650463
Cn170	NC_026748.1	1084805	264197328	243.54	0	2008	248.93687852323566	0.978320293259675	-0.03162122700250112
Cn170	NC_026749.1	1814975	445924670	245.69	0	1387	248.93687852323566	0.9869570208219165	-0.018940834113645125
Cn170	NC_026750.1	1422463	350015556	246.06	0	1225	248.93687852323566	0.9884433413791395	-0.016769823372978193
Cn170	NC_026751.1	1399503	344153196	245.91	0	1351	248.93687852323566	0.9878407789910761	-0.017649569141375138
